hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
24,18,27.6123,280.939,-9.37911,1.74096,9.539321050981565
1,19,24.4834,282.74,0.0335913,-7.8351,7.835172007393053
2,19,22.6357,282.552,-1.6558,-10.071,10.206209611800062
3,19,32.502,281.615,-1.73307,-6.84496,7.060949583908669
4,19,35.5459,281.099,-5.05763,-4.5981,6.835359890078941
5,19,34.71,280.865,-1.09102,-6.24248,6.337103533223991
6,19,35.3086,280.599,-5.36035,-5.69345,7.819765023643614
7,19,4.14844,280.491,-0.595776,-5.89234,5.922382942513596
8,19,40.0923,281.271,-4.92947,-2.11972,5.365900423908368
9,19,145.832,283.053,-5.8126,-2.8128,6.457411447321597
10,19,289.904,284.052,-5.82895,-1.72974,6.080185734835737
11,19,339.978,285.241,-6.64955,-1.11832,6.742933695721766
12,19,443.784,286.802,-5.47862,0.945362,5.559585093821661
13,19,557.644,288.215,-3.82752,2.17167,4.40068857558678
14,19,522.07,288.516,-4.53207,4.16588,6.1558276989613665
15,19,306.336,287.991,-3.91638,4.28379,5.804213044720188
16,19,186.462,288.218,-3.20232,4.21419,5.292849019053916
17,19,114.957,287.203,-4.98059,5.53045,7.442590540302483
18,19,43.3761,286.516,-3.70145,5.07954,6.285098146735657
19,19,3.94922,285.75,-5.40053,5.75449,7.891760224499981
20,19,0.0,284.479,-6.91677,4.5487,8.278428529793562
21,19,28.5645,283.953,-7.15256,2.89748,7.71715652970704
22,19,28.2119,283.391,-6.24535,0.0434961,6.245501463710918
23,19,27.8242,282.616,-9.41994,1.80732,9.591750371334733
24,19,27.5469,281.766,-8.53927,-0.943125,8.591194148575912
1,20,27.7246,282.848,-3.96446,-5.50502,6.7839655285091185
2,20,29.9336,282.865,1.5356,-6.75261,6.925013297611781
3,20,37.042,281.957,-3.42057,-1.94994,3.937329695174129
4,20,39.6748,281.28,-2.02052,-0.952597,2.233817833846126
5,20,37.8633,281.211,-3.92598,-4.94951,6.317512817596811
6,20,39.4561,280.97,-4.2041,-4.79453,6.376674268841086
7,20,2.91992,280.871,-2.63581,-4.8777,5.544317058583501
8,20,51.1001,281.286,-3.43338,-5.06503,6.1190380882373985
9,20,131.012,282.415,-3.07529,-4.08916,5.116506434052438
10,20,312.982,284.191,-2.9393,-3.28785,4.410152164324946
11,20,462.118,285.717,-3.58705,-0.531404,3.6261988243498178
12,20,500.753,286.855,-5.0167,1.66362,5.285348654005713
13,20,438.91,287.164,-5.36268,3.23124,6.260930339813725
14,20,412.273,286.829,-5.75668,3.71129,6.849309314558659
15,20,254.618,287.352,-3.04577,3.98008,5.011761337025138
16,20,145.415,286.829,-2.18132,4.52181,5.020450439801194
17,20,98.4489,285.687,-5.08117,4.83611,7.014716565977559
18,20,28.2862,284.687,-4.74197,4.49311,6.532558224233443
19,20,3.24023,283.941,-5.7892,3.96201,7.015152163716764
20,20,0.0,282.852,-7.66774,0.686882,7.698444231760337
21,20,32.9756,282.204,-6.58713,1.20754,6.6968973777787575
22,20,32.4346,282.065,-6.19457,-0.198203,6.197740065064765
23,20,31.6738,281.23,-7.53615,-1.35723,7.65739055392893
24,20,31.3428,280.73,-5.45333,-1.34742,5.617325764569828
1,21,26.7158,282.236,-2.0875,-5.19692,5.600502989589418
2,21,26.8994,281.875,-0.703654,-6.69011,6.727012766735023
3,21,34.7705,281.125,-1.8024,-3.24632,3.7131171948108506
4,21,29.9141,280.631,-3.02931,-2.94967,4.228152337014361
5,21,28.4434,280.318,-3.59005,-1.71074,3.9768191246396913
6,21,31.1006,280.0,-3.21289,-2.92295,4.343535294503775
7,21,3.16797,280.0,-3.9073,-0.565195,3.947966397783168
8,21,48.7251,280.5,-5.67263,-1.7994,5.9511823595735995
9,21,137.348,281.426,-4.41319,-0.905569,4.505141639267405
10,21,227.092,282.67,-4.31918,-1.69166,4.638645214715176
11,21,349.431,284.101,-5.42299,-0.773104,5.477819852360609
12,21,243.628,284.351,-4.9708,2.1978,5.434995628333108
13,21,207.191,285.108,-5.2035,2.52372,5.783214926699508
14,21,278.867,285.276,-3.83578,4.04381,5.5736529784782975
15,21,192.008,285.219,-4.27526,3.90928,5.793126805620606
16,21,102.009,285.1,-3.18376,4.13411,5.217968304781086
17,21,62.9801,283.857,-4.89855,5.19598,7.141008350569267
18,21,33.4073,282.864,-12.2024,3.90083,12.810739262388413
19,21,3.13477,282.35,-10.7511,4.00352,11.472328604097774
20,21,0.0,281.351,-6.07009,3.95348,7.244031799937105
21,21,29.8428,280.851,-8.20432,1.65725,8.370026536690311
22,21,29.1641,280.6,-7.98851,1.57963,8.143188746246768
23,21,28.6016,279.739,-10.0176,2.36152,10.292185699374064
24,21,28.5283,278.989,-9.1965,1.49389,9.3170445733666
1,22,25.3838,282.169,3.99355,-5.96791,7.180835005109085
2,22,27.3477,282.27,-2.47221,-7.30242,7.709549931124384
3,22,33.0479,281.905,-2.34147,-4.87962,5.412316796465262
4,22,31.8516,281.203,-1.68263,-0.60787,1.7890639043365668
5,22,30.9961,280.899,-2.35762,-1.49932,2.7939814829021326
6,22,32.2324,280.761,-2.58887,-2.95713,3.9302500828573232
7,22,3.51172,281.031,-1.27449,1.91234,2.298122937464399
8,22,44.3892,281.486,-5.44607,-2.01229,5.805944323622127
9,22,103.793,282.697,-4.24815,-1.36944,4.463422939415444
10,22,213.514,283.783,-4.48617,-0.778572,4.553229142936253
11,22,311.259,285.177,-5.80092,-0.334139,5.810535407148037
12,22,363.144,286.125,-4.91123,3.9605,6.309179056176801
13,22,333.832,286.356,-4.88612,3.29667,5.894251584662806
14,22,281.148,286.534,-5.13168,4.25719,6.667668731910727
15,22,207.711,286.297,-3.61852,4.37998,5.681365310451354
16,22,107.774,286.408,-4.28093,4.65413,6.323550246641518
17,22,79.7145,285.355,-4.00353,5.81853,7.062828316036005
18,22,32.9776,284.672,-6.0784,4.80464,7.748000522044381
19,22,3.69141,284.047,-7.21205,4.19443,8.343075465762011
20,22,0.0,282.798,-9.46852,3.17565,9.986872579186139
21,22,28.8242,282.533,-7.90744,2.20461,8.20901410680357
22,22,28.0391,282.173,-7.86156,2.80668,8.347549236512474
23,22,27.4688,281.514,-8.98048,2.79218,9.404535617604944
24,22,27.3457,280.672,-9.51778,1.62182,9.654969510091682
1,23,24.6904,282.916,-0.0035181,-5.82924,5.829241061632947
2,23,24.9277,283.01,-0.230021,-8.73015,8.733179757851147
3,23,32.8291,282.401,-1.08951,-7.67552,7.752460210184893
4,23,29.96,281.4,-3.17384,-2.77193,4.213888497634934
5,23,29.293,281.213,-3.90548,-5.42607,6.685432646829971
6,23,30.5244,280.901,-2.41699,-3.87851,4.5699759824532995
7,23,3.59961,281.141,-2.91316,-2.70387,3.974596100549086
8,23,46.6157,281.651,-3.13748,-2.46933,3.9926646990825563
9,23,118.723,282.76,-3.08799,-1.63311,3.4932406891309395
10,23,222.701,283.901,-3.70395,-1.01832,3.841382723043878
11,23,334.384,285.463,-5.7228,1.97592,6.054312486682531
12,23,312.425,285.878,-4.8458,2.44732,5.428733998125161
13,23,271.613,286.197,-4.75331,2.59354,5.4148320091855116
14,23,274.789,286.478,-3.40121,4.18102,5.389727052875683
15,23,202.024,286.276,-2.76599,4.65244,5.4125685800458925
16,23,106.727,286.515,-2.75993,3.56136,4.505607467867124
17,23,70.152,285.203,-6.47473,5.71258,8.634564194520763
18,23,33.1417,284.463,-6.37918,3.59907,7.32442778224347
19,23,3.38086,283.667,-4.57631,3.66465,5.862787122060634
20,23,0.0,282.65,-6.30153,2.36266,6.729891723980408
21,23,29.6348,282.204,-7.68869,1.59914,7.853228804491819
22,23,28.7949,281.964,-6.9514,1.61674,7.136932827734895
23,23,28.2598,281.151,-10.1914,2.41523,10.47367986492331
24,23,28.0303,280.214,-10.0217,1.64086,10.155141182159902
1,24,23.7607,281.737,-0.589456,-7.84877,7.87087345145607
2,24,29.2783,281.447,-1.87358,-3.57,4.031774053242567
3,24,28.7129,281.043,-2.66568,-2.97581,3.995158947839247
4,24,23.9268,280.669,-2.12404,-1.78414,2.7739324903825615
5,24,23.8262,280.418,-1.98165,-1.97246,2.795985546117862
6,24,29.3809,280.625,-0.951174,-4.10019,4.209072346061065
7,24,1.67383,280.668,-2.28913,0.32543,2.3121463711884678
8,24,39.5532,281.32,-4.20584,-1.36581,4.422050097149511
9,24,99.3086,282.43,-4.2794,-1.05108,4.4065897842209
10,24,201.467,283.625,-4.17074,1.1809,4.334696870324383
11,24,179.009,283.878,-3.7599,2.75229,4.659608165296735
12,24,120.222,284.293,-3.67588,2.97661,4.729936666225035
13,24,173.207,284.586,-3.56092,3.30741,4.859949809874584
14,24,139.836,284.504,-5.04769,2.02721,5.439554643553092
15,24,98.5394,285.28,-4.12536,2.64365,4.899742896530388
16,24,65.0556,285.323,-5.39177,4.14192,6.799020886811571
17,24,47.7067,284.379,-7.276,4.695,8.659284092810443
18,24,26.3136,284.169,-6.67801,3.90913,7.7380304287977575
19,24,3.16406,283.378,-6.93666,5.86582,9.08433245912984
20,24,0.0,282.585,-9.41677,2.91247,9.856877737590134
21,24,26.9043,281.893,-8.23068,2.91848,8.732789861939882
22,24,26.2686,281.836,-9.49437,0.856484,9.532923294517586
23,24,25.7812,281.335,-11.0576,1.59101,11.171473966317068
24,24,25.6758,280.879,-8.93868,2.00902,9.161668052423641
1,25,26.2842,283.255,0.286521,-3.7687,3.7795758986215637
2,25,26.4131,282.63,-1.15678,-8.3781,8.457582371954766
3,25,34.3789,282.0,-0.626622,-4.3308,4.375898053072534
4,25,37.9688,281.63,-0.311538,-3.50094,3.5147740765295286
5,25,36.4873,281.131,-1.60762,-5.33037,5.567520669139901
6,25,36.8145,281.13,-1.13672,-4.84238,4.974010094762575
7,25,4.65039,281.124,-1.30964,-4.3943,4.585305815275575
8,25,43.4439,281.63,-1.19314,-2.91366,3.1484913300182362
9,25,146.84,283.006,-1.1085,-3.28838,3.470189515631675
10,25,322.701,284.5,-1.02914,-0.792732,1.299058568126934
11,25,393.681,285.755,-3.32143,-1.16519,3.5198813873481587
12,25,410.722,287.374,-3.80088,2.7603,4.697440245963753
13,25,498.707,288.244,-5.10877,3.9285,6.44458246614162
14,25,522.461,288.119,-4.55746,4.81627,6.630753981599679
15,25,291.743,288.0,-2.63464,3.5084,4.387504813626989
16,25,179.118,287.994,-0.569992,5.16439,5.19574970068459
17,25,92.4801,286.625,-5.25939,5.45428,7.576962022506118
18,25,27.2628,285.869,-4.24149,4.58345,6.2448579905871355
19,25,3.3457,285.125,-4.52748,4.18613,6.166178681103882
20,25,0.0,283.875,-6.8445,4.3363,8.102510594871196
21,25,30.2793,283.125,-5.04611,2.06301,5.451535232592741
22,25,29.4941,282.994,-4.58519,-2.29293,5.126548090187002
23,25,28.9668,281.874,-6.33888,0.918644,6.405100034592434
24,25,28.5645,281.375,-5.55685,0.14086,5.558635035878862
1,26,26.627,281.609,0.526755,-8.77602,8.79181425363531
2,26,26.4199,281.683,-1.8433,-10.8068,10.96287741106321
3,26,36.0049,281.025,-2.34928,-7.96361,8.30290315194029
4,26,35.8037,279.983,-0.658217,-4.67476,4.720871813202409
5,26,33.2812,279.9,-2.3088,-5.94805,6.380427590882919
6,26,34.9492,280.021,-1.77246,-6.2623,6.508303599372113
7,26,3.90039,279.674,-2.03425,-4.44508,4.888446508748971
8,26,43.772,280.348,-5.3201,-2.76034,5.993574970382868
9,26,104.004,281.022,-3.56944,-2.55694,4.3907680509450735
10,26,233.904,282.047,-3.38266,-0.0398026,3.3828941636661884
11,26,396.165,283.483,-6.07338,1.79477,6.333020130814366
12,26,465.409,284.103,-4.89366,3.06548,5.774519532047666
13,26,431.332,284.336,-4.42616,3.76249,5.809236038043213
14,26,333.727,284.227,-4.88461,3.56725,6.048527706359623
15,26,244.961,284.167,-3.07946,4.61777,5.550394009842905
16,26,138.571,284.103,-4.13982,4.12386,5.8433150635576725
17,26,90.9567,283.731,-5.47766,5.18768,7.544321232423763
18,26,41.3175,283.529,-5.49686,5.04194,7.458996502425778
19,26,5.12891,283.145,-6.54018,4.0626,7.699264457881675
20,26,0.0,282.448,-8.90602,3.76647,9.669720187332205
21,26,28.9883,282.106,-7.77658,2.72366,8.239752441184141
22,26,28.1621,281.939,-8.06273,2.79545,8.533589851604072
23,26,27.3018,281.358,-9.2256,2.73749,9.623177586436821
24,26,26.6865,280.817,-9.31564,0.929922,9.36193909057755
1,27,24.3203,281.696,1.02578,-0.0733833,1.0284015349652535
2,27,27.9873,281.696,-2.88627,-0.182302,2.892021530366605
3,27,29.2549,281.625,-2.3776,-2.83031,3.6964356420881996
4,27,23.0645,280.696,-1.57716,-1.99605,2.5439436448357107
5,27,17.9453,281.096,-3.40645,-1.44219,3.699163905344017
6,27,25.4785,280.971,-3.29004,-1.93906,3.8189418541266114
7,27,1.24414,280.971,-2.76472,0.421133,2.796610391543484
8,27,33.7876,281.723,-5.9031,-1.38339,6.063032038683286
9,27,88.582,282.241,-3.61729,0.535837,3.6567619876974495
10,27,207.56,283.616,-3.31039,0.369377,3.3309340011818005
11,27,169.556,284.125,-5.30971,1.49203,5.515357994273807
12,27,132.722,284.9,-4.37412,1.9478,4.788199099285659
13,27,141.738,284.401,-5.44081,2.74784,6.095329205358805
14,27,126.617,284.277,-6.94125,2.13121,7.261061053771687
15,27,102.68,285.0,-6.11755,5.21494,8.0386576743944
16,27,60.7744,284.652,-5.9157,5.77327,8.26596352416946
17,27,39.8317,283.375,-5.88537,3.7741,6.991524214854726
18,27,21.7667,283.0,-6.53592,3.49897,7.413571427274441
19,27,2.66797,282.625,-9.76674,4.58408,10.789022183404759
20,27,0.0,281.394,-10.5437,5.19421,11.753698448322554
21,27,28.1904,280.743,-10.2795,2.98879,10.705185001395353
22,27,27.3672,280.902,-8.87816,2.22807,9.153470429869754
23,27,27.041,280.508,-9.57716,1.19355,9.651246306467367
24,27,27.0889,280.002,-10.5998,-3.2273,11.080217747409119
1,28,27.417,282.323,-1.66465,-5.90004,6.130377771728264
2,28,24.4717,282.071,-0.897014,-5.94109,6.00842612539224
3,28,36.2354,281.618,-1.01041,-2.38792,2.5928922643449726
4,28,37.3447,281.405,-0.626967,-0.536581,0.825231354621236
5,28,35.4053,280.702,-0.449421,-1.54912,1.6129947332961134
6,28,36.3408,280.581,-0.303713,-1.35703,1.3906013114005753
7,28,4.28125,280.538,-1.57136,-0.596445,1.680749501747658
8,28,41.4204,281.114,-5.62576,-3.21054,6.477402463117449
9,28,117.879,282.106,-4.31553,-1.66826,4.626758110005319
10,28,286.264,283.693,-4.51449,-1.26832,4.689270261192034
11,28,402.446,285.113,-5.98451,-0.559725,6.010628254660656
12,28,425.894,286.238,-5.14073,3.16802,6.038497797739103
13,28,443.441,286.939,-4.82264,3.88163,6.190711431370388
14,28,408.023,286.311,-5.5389,4.52526,7.152439533306101
15,28,216.774,286.605,-2.703,4.33848,5.1116159588138075
16,28,148.477,286.564,-2.83562,5.05062,5.792193295186203
17,28,98.3473,285.609,-4.93859,6.40057,8.084365622174692
18,28,40.3839,284.814,-6.30008,6.52192,9.06788004402352
19,28,3.57031,284.231,-5.73842,5.54795,7.981805140373949
20,28,0.0,282.983,-6.11501,4.02917,7.323083926120197
21,28,29.3613,282.564,-6.83615,2.88137,7.418573980179748
22,28,28.6045,282.358,-7.22289,1.72318,7.425596896176091
23,28,27.5928,281.606,-8.09572,2.94696,8.615408032124769
24,28,27.0303,280.734,-7.50704,1.59691,7.675009518541328
1,29,18.7666,282.522,-0.727151,-4.47817,4.536822139526852
2,29,23.124,281.75,-1.99369,-2.84881,3.477142250785837
3,29,29.6328,281.162,-2.33365,0.322037,2.355765300675982
4,29,29.3076,280.646,-1.65724,-0.380819,1.7004315712080273
5,29,24.3428,280.325,-1.89962,-0.944141,2.121310531789488
6,29,27.3301,279.838,-2.3291,-1.88877,2.9986928690514474
7,29,1.2832,279.985,-1.80085,-0.652109,1.915282451854295
8,29,58.8657,281.006,-4.25955,-1.20956,4.427956819583949
9,29,151.52,282.197,-0.222755,-1.37627,1.3941803695809951
10,29,230.795,283.522,-0.451015,-3.1399,3.172126501296094
11,29,384.556,285.147,-2.0724,2.86801,3.538406861865944
12,29,352.487,285.918,-1.51084,2.12554,2.6077879126186625
13,29,159.707,286.284,-4.72596,3.9202,6.140249666064076
14,29,240.445,286.559,-4.14535,4.98571,6.48392094543109
15,29,196.696,285.859,-3.47546,6.34482,7.2343322458952635
16,29,109.649,285.434,-8.97429,6.09212,10.846741773385222
17,29,49.4801,284.163,-10.1739,6.14275,11.88451171788307
18,29,22.1182,283.109,-8.116,4.30317,9.18622490737626
19,29,2.54883,282.684,-1.44643,5.10752,5.308382078872997
20,29,0.0,281.881,-11.4558,4.58483,12.339206610187706
21,29,26.9209,281.381,-4.38107,2.89748,5.252538880893696
22,29,26.8604,281.322,-3.22582,0.461465,3.2586599421579727
23,29,26.4912,280.756,-4.20119,1.20331,4.370120407059742
24,29,26.29,279.306,-5.1506,-0.144785,5.1526345742954645
1,30,25.4639,282.395,0.502341,-5.44887,5.471976860073607
2,30,29.9209,282.016,-1.98588,-5.26678,5.628737952934032
3,30,33.0312,281.447,-1.10123,1.07594,1.5395955301636854
4,30,27.7334,280.888,-0.972671,-2.13375,2.3449899651685078
5,30,25.8975,280.678,-1.01192,-1.19805,1.5682174239881408
6,30,31.0752,280.841,-1.67383,-2.11582,2.697851208146958
7,30,2.08984,280.625,-2.40437,-0.39332,2.436328327483798
8,30,38.3814,281.704,-4.16775,-1.99276,4.619657182096957
9,30,129.598,283.0,-3.52549,-1.1751,3.7161727287762067
10,30,224.935,284.026,-3.38656,-0.104744,3.388179443172395
11,30,258.29,284.784,-5.07338,1.91879,5.424107271109229
12,30,160.628,285.534,-5.00889,2.83257,5.754340260794455
13,30,246.597,286.375,-4.84901,2.91825,5.659424091071458
14,30,197.383,285.5,-4.23324,3.99547,5.821005189698769
15,30,151.789,285.784,-4.00817,3.74326,5.484288666408799
16,30,85.8681,286.0,-2.49821,4.58235,5.219098075970598
17,30,52.0739,284.875,-5.7257,5.6452,8.040641984941253
18,30,31.4893,284.053,-7.66971,4.88765,9.094700325277353
19,30,2.93555,283.659,-5.81166,4.81357,7.546247285936236
20,30,0.0,282.5,-7.57595,4.19176,8.65828333447803
21,30,28.4873,282.034,-7.10568,2.11965,7.415093012558912
22,30,27.8457,281.855,-7.53148,1.71635,7.724574312730767
23,30,27.4326,280.901,-9.70607,0.785343,9.737790225330848
24,30,27.3057,280.572,-8.6047,-2.41725,8.937782703361052
1,31,23.1113,282.665,-3.98106,-4.30532,5.863839955694561
2,31,26.418,282.145,-3.09721,-3.58074,4.734385781883432
3,31,34.4355,281.411,-1.66959,-0.0104828,1.6696229086820293
4,31,30.3115,280.858,-0.748061,-2.15523,2.2813617890683187
5,31,28.7676,280.911,-2.38106,-3.90752,4.575823343836604
6,31,30.8418,280.468,-1.22559,-3.87607,4.065217029015794
7,31,3.73828,280.434,-4.80476,-3.87281,6.171254001716345
8,31,54.2251,280.788,-5.19119,-4.17147,6.659550703838811
9,31,140.184,281.737,-3.62901,-2.5208,4.418613608373106
10,31,226.592,282.862,-3.56039,-1.41187,3.8301114669158127
11,31,360.712,284.627,-3.96889,-0.276033,3.9784773531074675
12,31,321.331,285.127,-3.7501,2.28032,4.3889758842354105
13,31,170.878,285.737,-4.39588,2.3953,5.006118562758976
14,31,233.477,285.79,-4.08968,4.87438,6.362787352002266
15,31,203.821,285.54,-3.14001,5.44004,6.2812178756750665
16,31,109.54,285.237,-3.74138,4.98226,6.230637127292842
17,31,55.1364,284.003,-6.13049,6.19549,8.715905230106625
18,31,25.1339,283.165,-10.3797,3.40181,10.92293382595079
19,31,2.6543,282.737,-2.22377,3.8751,4.467835384489899
20,31,0.0,281.862,-2.29665,-0.0142899,2.2966944558956923
21,31,28.791,281.038,-7.37424,3.59963,8.205897374114546
22,31,28.4434,280.612,-6.15551,2.97807,6.838070216442648
23,31,27.9316,280.04,-7.3838,3.54071,8.188841782822525
24,31,28.0898,279.003,-6.27657,1.42748,6.436849393554272
1,32,23.248,281.143,0.429099,-2.16665,2.208732255005346
2,32,27.4277,280.837,-2.76029,-0.31365,2.778052772464915
3,32,28.3066,280.7,-2.33658,-1.19456,2.6242293516383057
4,32,23.0039,280.314,-0.755874,-0.710409,1.0373169482646083
5,32,18.6328,280.27,-1.69942,-1.06768,2.006980049427497
6,32,26.4473,280.395,-1.72461,-1.83017,2.514717057841697
7,32,1.3125,280.395,-3.02742,-0.100351,3.0290827290783926
8,32,33.3267,281.224,-5.56424,-1.90097,5.880004567897886
9,32,90.4102,282.02,-4.0958,-0.259085,4.103986193595807
10,32,199.357,283.395,-3.53109,-1.10474,3.699871221502175
11,32,160.462,283.875,-3.75893,1.38412,4.005663855005809
12,32,116.878,284.464,-1.95518,2.30034,3.0189887293595516
13,32,128.691,284.349,-3.35389,2.5535,4.215322097076331
14,32,114.398,284.5,-4.74203,2.22936,5.239932683775622
15,32,89.68,285.009,-2.51794,4.21494,4.909759774897342
16,32,55.5087,285.067,-6.90642,5.15218,8.616472362214132
17,32,38.7301,284.18,-9.49865,3.51385,10.127758569644124
18,32,24.2237,283.43,-6.44852,6.33882,9.042347548219986
19,32,3.05273,282.875,-6.70033,6.4044,9.268805827554054
20,32,0.0,282.066,-8.07497,3.0902,8.646067114064058
21,32,27.1309,281.45,-8.02267,2.39797,8.37338008511497
22,32,26.3389,281.547,-7.75121,2.87309,8.266553248615773
23,32,25.8623,280.93,-11.627,1.04804,11.674138805136764
24,32,25.8604,280.489,-10.0588,0.790274,10.089796352507616
1,33,26.9336,282.606,-0.333596,-3.05092,3.069103963311768
2,33,30.1084,282.279,-2.03764,-4.73748,5.157101271063038
3,33,35.1426,281.726,0.523768,-2.12279,2.1864515320317532
4,33,40.5996,281.371,-3.15919,-0.151327,3.1628122481470506
5,33,41.0527,280.814,-0.769733,-1.30156,1.5121333687505876
6,33,40.8896,280.842,-0.500978,-3.38877,3.4256008333406274
7,33,3.81445,280.88,-2.08406,-1.09352,2.353527580887889
8,33,45.4907,281.42,-1.25076,-0.794521,1.4817773776924117
9,33,165.434,282.978,-4.41026,-1.88311,4.79546624841631
10,33,310.842,284.473,-5.45297,-2.04908,5.825256274817443
11,33,399.181,285.506,-6.6144,-0.74869,6.656637595370503
12,33,464.503,287.102,-4.72862,-2.05464,5.15571456095079
13,33,560.425,288.228,-5.15565,1.11649,5.275156570434663
14,33,583.789,288.756,-3.65707,3.30699,4.930552083185006
15,33,357.774,288.261,-3.52233,4.74815,5.9119994123308235
16,33,148.477,287.882,-1.76775,4.73958,5.058513481142459
17,33,62.8473,286.724,-6.17199,4.13641,7.429895574515163
18,33,21.5948,286.055,-7.4285,2.22554,7.7547173089417
19,33,2.73633,285.213,-6.32143,0.656348,6.355412649230891
20,33,0.0,284.212,-6.3611,0.622917,6.39152711008011
21,33,32.7451,283.111,-4.88596,-1.03806,4.99501488338123
22,33,31.7129,282.122,-5.27074,-5.0942,7.330182384333967
23,33,31.1113,281.473,-6.70998,-5.04132,8.392778976167548
24,33,30.8672,281.103,-5.30392,-2.27516,5.771301446987499
1,34,24.6465,281.582,2.29922,-7.9103,8.237673136171404
2,34,30.9268,281.625,-2.08061,-8.59051,8.838880021371486
3,34,33.498,281.154,-2.42643,-6.93089,7.343350647831002
4,34,32.4609,280.625,-1.6797,-5.52584,5.7754913033957544
